road,id,condition,bridge_name,betweenness_centrality,closeness_centrality,degreecentrality_centrality
N2,3122,A,KARAR CHAR CULVERT,0.47695714467222783,0.0017218422091427022,0.00034217279726261765
N2,3124,A,KARAR CHAR CULVERT (2),0.4768097129296701,0.0017205659587570478,0.00034217279726261765
N2,3126,A,NAGOR BARI CULVERT,0.47666181277808123,0.0017192875531228968,0.00034217279726261765
N2,3128,A,PATUAR PAR CULVERT,0.4765134442174612,0.0017180070060590243,0.00034217279726261765
N2,3129,A,BARAITULA BUSTANT CULVERT,0.4764390842837645,0.001717365933806341,0.00034217279726261765
N2,3131,B,SAYED NAGAR CULVERT,0.47629001310959773,0.0017160822004842024,0.00034217279726261765
N2,3132,A,SAYEA NAGAR (2) CULVERT,0.47621530186912764,0.0017154395428625095,0.00034217279726261765
N2,3134,A,SAYED NAGOR CULVERT,0.47606552808141417,0.0017141526543118638,0.00034217279726261765
N2,3135,B,SAYED NAGOR CULVERT,0.4759904655341707,0.001713508426826301,0.00034217279726261765
N2,3137,B,SAYED NAGOR CULVERT,0.4758399891329104,0.0017122184140375546,0.00034217279726261765
N2,3139,A,ITAKHOLA CULVERT,0.47568904432261905,0.0017109263356202276,0.00034217279726261765
N2,3140,A,ITAKHOLO CULVERT,0.47561339626408666,0.0017102795260960273,0.00034217279726261765
N2,3144,A,SHASPUR CULVERT,0.3940341083746265,0.0017063217395899047,0.00034217279726261765
N2,3146,A,GASIRDIA CULVERT,0.39377519528265265,0.001704121875764413,0.00034217279726261765
N2,3149,A,GASHIRDIA BOX CULVERT,0.3933868256446918,0.0017008326950967133,0.00034217279726261765
N2,3151,B,SIMBI RCC GIRDER,0.39312791255271795,0.0016986469528685773,0.00034217279726261765
N2,3153,A,KHARAMARA BOX CULVERT,0.3928689994607441,0.0016964668212304187,0.00034217279726261765
N2,3155,A,KUNDAR PARA (1) BOX CULVERT,0.3926100863687702,0.0016942922786071612,0.00034217279726261765
N2,3157,A,KUNDARPARA (2) BOX CULVERT,0.39235117327679636,0.0016921233035342073,0.00034217279726261765
N2,3159,A,HAZI BAGAN CULVERT,0.39209226018482246,0.0016899598746567314,0.00034217279726261765
N2,3160,A,SHARIPULAIA BOX CULVERT,0.3919628036388355,0.0016888802333977584,0.00034217279726261765
N2,3162,A,SHRISTIGAR BOX CULVERT,0.3917175329598942,0.001686838503899786,0.00034217279726261765
N2,3164,A,HAGIBAGAN BOX CULVERT,0.39151318952005054,0.0016851412347284977,0.00034217279726261765
N2,3166,A,CHITAMNI BOX CULVERT,0.39130884608020683,0.0016834473776526897,0.00034217279726261765
N2,3168,A,CHAITANUE BOX CULVERT,0.3911045026403631,0.0016817569223934639,0.00034217279726261765
N2,3170,A,KAMARTEK BOX CULVERT,0.39090015920051946,0.0016800698587131672,0.00034217279726261765
N2,3172,A,GABTALI BOX CULVERT,0.39069581576067575,0.0016783861764151854,0.00034217279726261765
N2,3173,A,MARJAL BOX CULVERT,0.3905936440407539,0.0016775456001092916,0.00034217279726261765
N2,3176,A,MARGAL BOX CULVERT,0.3902871288809884,0.001675028915383672,0.00034217279726261765
N2,3178,A,BARMANERTEK BOX CULVERT,0.39008278544114466,0.0016733553164602624,0.00034217279726261765
N2,3179,B,BITIMARGAL BRIGE,0.38998061372122284,0.001672519770499956,0.00034217279726261765
N2,3182,A,BITIMARGAL BOX CULVERT,0.3896740985614573,0.001670018131625429,0.00034217279726261765
N2,3183,A,SHIMELTALA BOX CULVERT,0.38957192684153547,0.0016691859141841393,0.00034217279726261765
N2,3184,B,CHARABAG BOX CULVERT,0.3894697551216136,0.0016683545257648743,0.00034217279726261765
N2,3186,C,BRIDE OVER ARIAL RCC GIDER BRIDGE,0.3892654116817699,0.0016666942310423155,0.00034217279726261765
N2,3187,C,Bridge Over Arial,0.38916323996184804,0.0016658653222701256,0.00034217279726261765
N2,3189,A,SHIBPUR RCC GIDER BRIDGE,0.3889588965220044,0.0016642099757500832,0.00034217279726261765
N2,3192,A,BARAICHA CULVERT,0.38865238136223884,0.0016617331151426106,0.00034217279726261765
N2,3195,A,KHAMACHOR BRIDGE,0.3883458662024733,0.0016592636162522103,0.00034217279726261765
N2,3197,A,CURMARA CULVERT,0.3881415227626296,0.0016576213573097132,0.00034217279726261765
N2,3199,A,DARIKANDI CULVERT,0.38793717932278593,0.0016559823460099326,0.00034217279726261765
N2,3201,A,NOYA KANDI,0.3877328358829422,0.0016543465727288397,0.00034217279726261765
N2,3204,B,PATILA DUA BRIDGE,0.3874263207231767,0.0016518989631331197,0.00034217279726261765
N2,3207,A,NARAYERPUR CULVERT,0.38711980556341113,0.0016494585853261117,0.00034217279726261765
N2,3208,A,NARAYAN PUR RCC GIDER BRIDGE,0.3870176338434893,0.0016486467275843278,0.00034217279726261765
N2,3213,A,MUNDABAD BOX CULVERT,0.38650677524388005,0.0016445993972522106,0.00034217279726261765
N2,3215,A,MUNDA BUS RCC GIDER BRIDGE,0.3863024318040364,0.001642986023796734,0.00034217279726261765
N2,3217,A,MANDABUS -3 BOX CULVERT,0.3860980883641927,0.0016413758127197219,0.00034217279726261765
N2,3220,B,mundubus 5 boxculvert,0.38579157320442714,0.0016389664052545627,0.00034217279726261765
N2,3222,C,OLD BRAMMAPULRA,0.38558722976458343,0.0016373640595647553,0.00034217279726261765
N2,3225,A,JAKANNATHPUR,0.38528071460481794,0.001634966406964817,0.00034217279726261765
N2,3226,A,LAXMEPUR CULVERT,0.38517854288489606,0.0016341687491018362,0.00034217279726261765
N2,3227,C,KOMOLPUR CULVERT (1),0.38507637116497423,0.001633371869172642,0.00034217279726261765
N2,3228,B,RASHOMPUR,0.3849741994450524,0.0016325757660397427,0.00034217279726261765
N2,3229,A,laxmipur brige,0.3848720277251305,0.0016317804385678634,0.00034217279726261765
N2,3230,A,KAMOLAPUR CULVERT,0.3847698560052087,0.0016309858856239407,0.00034217279726261765
N2,3236,A,NEAR BHAIRAB SLAB CULVERT,0.40998472401047126,0.0016252404146267746,0.00034217279726261765
N2,3238,A,BHAIRAB BRIDGE,0.4096939591043785,0.0016229993305301308,0.00034217279726261765
N2,3242,A,SONAROMPUR,0.40911102406509947,0.001618524896623472,0.00034217279726261765
N2,3243,A,BHAIROB SIDE CULVERT,0.4089649975496352,0.001617407902524955,0.00034217279726261765
N2,3244,A,BHAIRAB END SIDE CULVERT,0.4088188539319132,0.0016162915552153678,0.00034217279726261765
N2,3245,C,SONARAMPUR CULVERT,0.4086725932119334,0.001615175855207291,0.00034217279726261765
N2,3249,B,SONARAMPUR,0.40808637930943625,0.0016107195383173506,0.00034217279726261765
N2,3250,A,SONARAMPUR,0.4079395330781675,0.0016096070823813152,0.00034217279726261765
N2,3252,C,SUNARAMPUR CULVERT,0.4076454893088566,0.001607384121904892,0.00034217279726261765
N2,3253,D,SUNARAMPUR BRIGE,0.4074982917708145,0.001606273618336747,0.00034217279726261765
N2,3256,A,SUNSRAMPUR CULVERT,0.40705599654314134,0.001602946020072888,0.00034217279726261765
N2,3257,A,SOHAGPUR 1,0.406908330596068,0.0016018381263783138,0.00034217279726261765
N2,3259,A,SOHAGPUR 2,0.4066126473951481,0.0015996243003867287,0.00034217279726261765
N2,3261,A,KAMORA,0.40631649578519696,0.0015974130926655371,0.00034217279726261765
N2,3264,A,KHARIALA 2,0.40587139010333684,0.0015941011982895526,0.00034217279726261765
N2,3266,A,KHARIALA -1 BOX CULVERT,0.4055740674708079,0.0015918965520528385,0.00034217279726261765
N2,3267,A,DOLOPARA CULVERT,0.40542523050115664,0.0015907952152581348,0.00034217279726261765
N2,3270,A,BATHTOLA-2 BOX CULVERT,0.4049780169786563,0.0015874951553558883,0.00034217279726261765
N2,3271,A,BETHTOLA BOX CULVERT,0.40482871159997397,0.0015863964536371904,0.00034217279726261765
N2,3273,B,MALIHATA BOX CULVERT,0.4045297495358359,0.001584201030096567,0.00034217279726261765
N2,3277,A,MALIHATA BOX CULVERT,0.40393042018046627,0.0015798181141485482,0.00034217279726261765
N2,3278,A,KUTTAPARCA CULVERT,0.4037802950859794,0.0015787240398481292,0.00034217279726261765
N2,3283,A,KATIADE RCC GIDER BRIDGE,0.4030279130796781,0.001573263616266873,0.00034217279726261765
N2,3285,A,GURAICHARI,0.4027261405613531,0.0015710840964089237,0.00034217279726261765
N2,3289,A,ISLAMA BOX CULVERT,0.4021211902976095,0.0015667330439679706,0.00034217279726261765
N2,3291,A,ISLAMABAD BRIGE,0.401818012552191,0.0015645615172472497,0.00034217279726261765
N2,3294,C,BARIUSA RCC GIDER BRIDGE,0.4013623676671298,0.001561309234589851,0.00034217279726261765
N2,3297,B,BARIUSE BOX CULVERT,0.40090566886174844,0.0015580629692015333,0.00034217279726261765
N2,3298,A,SHAHA BAZAR PC GIDER BRIDGE,0.40075320172210577,0.001556982219502794,0.00034217279726261765
N2,3300,A,BARURA BOX CULVERT,0.400447916136047,0.001554822730258074,0.00034217279726261765
N2,3301,A,SHAHA BAZAR BOX CULVERT,0.400295097689631,0.0015537439913702745,0.00034217279726261765
N2,3304,C,SHAHA BAZAR RCC GIDER BRIDGE,0.39983593973683607,0.001550511801530245,0.00034217279726261765
N2,3306,C,RAZABAZAR BOX CULVERT,0.39952924892368386,0.0015483603671667071,0.00034217279726261765
N2,3307,C,RAZA BARIA RCC GIDER BRIDGE,0.39937572786372105,0.0015472856585811616,0.00034217279726261765
N2,3312,A,BOE SHASY BOX CULVERT,0.39860636603004024,0.001541922213783492,0.00034217279726261765
N2,3314,A,DABISOR BOX CULVERT,0.39829780158076333,0.0015397815538648254,0.00034217279726261765
N2,3316,A,KATAKHALI BRIDGE,0.3979887687224553,0.0015376435934191485,0.00034217279726261765
N2,3317,C,RAMPUR P C GIRDER BRIDGE,0.39783407663991466,0.001536575626203859,0.00034217279726261765
N2,3321,A,KHALISHIMA BRIDGE,0.3972141372871739,0.001532310517155455,0.00034217279726261765
N2,3322,C,Khilsima Bridge,0.3970588596933443,0.0015312459311953176,0.00034217279726261765
N2,3323,A,CHANDURA BOX CULVERT,0.39690346499725687,0.0015301820222854191,0.00034217279726261765
N2,3328,A,BUDUNTI P C GIRDER BRIDGE,0.3961247349829528,0.001524872642480369,0.00034217279726261765
N2,3330,A,BULUNTI 2 BOX CULVERT,0.3958124232614267,0.0015227536387819951,0.00034217279726261765
N2,3333,A,BURUNDI (3) BOX CULVERT,0.39534307741220404,0.0015195802266865326,0.00034217279726261765
N2,3336,B,SHASHI BOX CULVERT,0.39487267764266126,0.0015164129323430773,0.00034217279726261765
N2,3338,A,BILPASA CULVERT,0.3945584922850105,0.001514304804556231,0.00034217279726261765
N2,3339,A,ISKMPUR BOX CULVERT,0.3944012239527984,0.0015132517618574085,0.00034217279726261765
N2,3342,A,AMTOLI CULVERT,0.39392871634261545,0.001510096721113684,0.00034217279726261765
N2,3344,A,ARINAGAR CULVERT,0.39361312575787116,0.0015079967688363502,0.00034217279726261765
N2,3346,B,MADUBPUR BAZAR BRIDGE,0.3932970667640957,0.0015058995450354137,0.00034217279726261765
N2,3347,A,KHATABARI CULVERT,0.39313886161382133,0.0015048519568095903,0.00034217279726261765
N2,3350,A,KODHMADAB PUR,0.3926635435494514,0.0015017132891477641,0.00034217279726261765
N2,3353,C,MADABPUR (KACHARI),0.39218717156476135,0.0014985807709396858,0.00034217279726261765
N2,3355,C,MIRNAGAR R C C G BRIDGE,0.3918690047303457,0.0014964958442476824,0.00034217279726261765
N2,3358,A,HARIA BOX CULVERT,0.39139087621178875,0.001493373585862083,0.00034217279726261765
N2,3361,B,UNDHIURA P C G BRIDGE,0.39091169377291174,0.0014902574894681247,0.00034217279726261765
N2,3363,B,DOKHIN BEDHOSA,0.3905916533023715,0.0014881835173427484,0.00034217279726261765
N2,3366,A,BEGURA 2 PC GIRDER BRIDGE,0.39011071432962763,0.0014850777004340391,0.00034217279726261765
N2,3369,A,BEGURGA 1 PC GIRDER BRIDGE,0.38962872143656363,0.001481978056582911,0.00034217279726261765
N2,3372,B,WORLDKOAL CULVERT,0.38914567462317956,0.001478884589567146,0.00034217279726261765
N2,3375,A,JAGADISHPUR,0.38866157388947536,0.0014757973029646482,0.00034217279726261765
N2,3376,A,JAGADISHPUR,0.38849997277372506,0.0014747695814455062,0.00034217279726261765
N2,3378,C,JAGADISPUR 3 BOX CULVERT,0.3624194263277493,0.001472639022036676,0.00034217279726261765
N2,3381,A,JAGADISHPUR 2 BOX CULVERT,0.3618973844625211,0.001469338340228372,0.00034217279726261765
N2,3382,A,JOGIDISH PUR CULVERT,0.3617233705074451,0.0014682413984792083,0.00034217279726261765
N2,3384,A,BELGOR BOX CULVERT,0.3613753425972929,0.0014660524212188075,0.00034217279726261765
N2,3385,A,BELGOR CULVERT,0.3612013286422169,0.0014649603783983885,0.00034217279726261765
N2,3387,A,NARONPUR CULVERT,0.36085330073206473,0.001462781166185705,0.00034217279726261765
N2,3388,A,NARAONPUR CULVERT,0.3606792867769887,0.0014616939895493255,0.00034217279726261765
N2,3389,B,NANAR KHOLA CULVERT,0.36050527282191264,0.0014606084277481116,0.00034217279726261765
N2,3390,A,ITAKHOLA BOX CULVERT,0.36033125886683653,0.0014595244771868458,0.00034217279726261765
N2,3393,A,ITAKHOLA CULVERT,0.3598092170016084,0.001456282257150296,0.00034217279726261765
N2,3394,A,BANGADOBA,0.3596352030465323,0.001455204715809349,0.00034217279726261765
N2,3397,A,BANGADOBA BOX CULVERT,0.35911316118130415,0.0014519816382079095,0.00034217279726261765
N2,3398,A,KAROLA,0.35893914722622805,0.0014509104494098927,0.00034217279726261765
N2,3400,A,PATONPUR,0.35859111931607596,0.001448772806398098,0.00034217279726261765
N2,3401,A,RATONPUR BOX CULVERT,0.3584171053609999,0.0014477063452139373,0.00034217279726261765
N2,3403,A,NOWA PARA BOX CULVERT,0.35806907745084776,0.0014455781261399848,0.00034217279726261765
N2,3405,A,NOWA PARA,0.35772104954069567,0.001443456155111897,0.00034217279726261765
N2,3406,A,NOWAPARA BOX CULVERT,0.35754703558561957,0.001442397504023043,0.00034217279726261765
N2,3407,A,NOWA PARA BOX CULVERT,0.3573730216305435,0.001441340404655394,0.00034217279726261765
N2,3409,A,SHAPUR,0.3570249937203914,0.0014392308474570428,0.00034217279726261765
N2,3411,A,SAHAPUR BOX CULVERT,0.3566769658102393,0.0014371274563630815,0.00034217279726261765
N2,3414,A,HORITOLA BOX CULVERT,0.3561549239450111,0.0014339838721588044,0.00034217279726261765
N2,3415,A,HARITALA 2 BOX CULVERT,0.35598090998993503,0.0014329390646646543,0.00034217279726261765
N2,3416,A,HORI TOLA BOX CULVERT,0.355806896034859,0.0014318957785654633,0.00034217279726261765
N2,3417,A,HORITALA BOX CULVERT,0.35563288207978294,0.0014308540105405837,0.00034217279726261765
N2,3419,A,SHIBPUR BOX CULVERT,0.3552848541696308,0.0014287750154794146,0.00034217279726261765
N2,3420,A,SHIBPUR BOX CULVERT,0.35511084021455475,0.001427737781849972,0.00034217279726261765
N2,3421,A,SHIBPUR BOX CULVERT,0.3549368262594787,0.0014267020531084653,0.00034217279726261765
N2,3422,A,SHIBPUR BOX CULVERT,0.3547628123044026,0.0014256678259821803,0.00034217279726261765
N2,3424,A,SHIBPUR BOX CULVERT,0.3544147843942505,0.0014236038635317993,0.00034217279726261765
N2,3425,A,SOUDURP 2,0.35424077043917446,0.001422574121709552,0.00034217279726261765
N2,3426,A,RIAZNAZAR BOX CULVERT,0.35406675648409835,0.0014215458685061559,0.00034217279726261765
N2,3428,A,RIAZ NAGAR BOX CULVERT,0.35371872857394626,0.001419493815062663,0.00034217279726261765
N2,3429,A,TAJPUR BOX CULVERT,0.3535447146188702,0.0014184700083991867,0.00034217279726261765
N2,3431,A,JAJPUR BOX CULVERT,0.35319668670871807,0.0014164268191997201,0.00034217279726261765
N2,3432,A,TAJPUR BOX CULVERT,0.353022672753642,0.0014154074302957244,0.00034217279726261765
N2,3433,A,BAKHARNAGAR BOX CULVERT,0.352848658798566,0.0014143895076254832,0.00034217279726261765
N2,3435,A,CHARA BOX CULVERT,0.3525006308884138,0.0014123580483507306,0.00034217279726261765
N2,3436,A,CHARA BOX CULVERT,0.3523266169333378,0.001411344505451122,0.00034217279726261765
N2,3437,A,CHARA BOX CULVERT,0.3521526029782617,0.0014103324161950075,0.00034217279726261765
N2,3438,B,GORIPUR BOX CULVERT,0.35197858902318563,0.0014093217774573618,0.00034217279726261765
N2,3440,B,GORIPUR BOX CULVERT,0.35163056111303354,0.0014073048390820953,0.00034217279726261765
N2,3441,A,OLIPUR BOX CULVERT,0.35145654715795743,0.0014062985332390508,0.00034217279726261765
N2,3443,A,LEVEL CROSING BOX CULVERT,0.35110851924780534,0.001404290232795042,0.00034217279726261765
N2,3444,A,OLIPUR BOX CULVERT,0.3509345052927293,0.001403288232041692,0.00034217279726261765
N2,3445,A,SHARALDI BOX CULVERT,0.3507604913376532,0.0014022876601804764,0.00034217279726261765
N2,3447,A,SHUTAN BAZAR,0.3504124634275011,0.001400290790925924,0.00034217279726261765
N2,3449,A,SATANKONADI BRIDGE,0.35006443551734895,0.0013982996007011355,0.00034217279726261765
N2,3450,A,SATANKANADI,0.3498904215622729,0.0013973061276595135,0.00034217279726261765
N2,3451,A,NURPUR,0.34971640760719686,0.0013963140653140537,0.00034217279726261765
N2,3455,A,NURPUR CULVERT,0.3490203517868926,0.0013923598629698739,0.00034217279726261765
N2,3456,A,N ASHUTPUR,0.34884633783181657,0.0013913748092364436,0.00034217279726261765
N2,3461,A,BORCLAR CULVERT,0.3479762680564362,0.001386470373772962,0.00034217279726261765
N2,3463,A,BORCHAR,0.34762824014628413,0.0013845182669952874,0.00034217279726261765
N2,3464,A,TALUGARAR,0.3474542261912081,0.001383544273535106,0.00034217279726261765
N2,3466,A,BISHOROAH BOX CULVERT,0.34710619828105593,0.0013816003920010418,0.00034217279726261765
N2,3467,A,BISHOROAD CULVERT,0.3469321843259799,0.0013806304981631354,0.00034217279726261765
N2,3470,A,WORLD ROAD CULVERT,0.3464101424607517,0.001377728969951366,0.00034217279726261765
N2,3471,A,BIRMACHAR CULVERT,0.34623612850567564,0.0013767645021353393,0.00034217279726261765
N2,3474,A,BIRAM CHAR BOX CULVERT,0.34571408664044745,0.0013738791837206716,0.00034217279726261765
N2,3475,A,SHAIS TAGONG CULVEERT,0.3455400726853714,0.0013729200965201585,0.00034217279726261765
N2,3479,A,SAYESTAGONJ BRIDGE,0.1424399660637657,0.0013685095303987058,0.00034217279726261765
N2,3484,A,ADDIPASHA R C C BRIDGE,0.14103503172592918,0.0013608641545587786,0.00034217279726261765
N2,3489,C,BASHUINA BOX CULVERT,0.13963302494453744,0.0013533193949539363,0.00034217279726261765
N2,3490,C,BASHINA BOX CULVERT,0.13935297489503246,0.0013518223467219638,0.00034217279726261765
N2,3493,A,BAINA BOX CULVERT,0.13851352736006425,0.0013473547357962994,0.00034217279726261765
N2,3496,A,JOYPUR BOX CULVERT,0.04446519106111625,0.001342695986522043,0.00034217279726261765
N2,3497,A,MIRPUR BOX CULVERT,0.044142925647677946,0.0013410004758314777,0.00034217279726261765
N2,3498,A,MIRPUR BOX CULVERT,0.043820660234239646,0.0013393092418066124,0.00034217279726261765
N2,3501,A,RUPSANKAR BOX CULVERT,0.04285386399392473,0.001334261038527615,0.00034217279726261765
N2,3502,A,KHAMAR GOAN BOX CULVERT,0.04253159858048643,0.0013325867503715056,0.00034217279726261765
N2,3504,A,CHARGUY BOX CULVEFRT,0.04188706775360982,0.0013292507483147285,0.00034217279726261765
N2,3505,A,DOWLOTPUR BOX CULVERT,0.04156480234017152,0.0013275890029749804,0.00034217279726261765
